,day,dayofweek,hourofday,month,year,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind SpeedMPH
56805,24,4,21,6,2016,70,59,68,30.11,9,3.5
56806,24,4,22,6,2016,71.1,59,66,30.11,9,4.6
56807,24,4,23,6,2016,69.1,57.9,68,30.11,9,6.9
56808,25,5,0,6,2016,68,57,68,30.12,10,6.9
56809,25,5,1,6,2016,66.9,57,70,30.12,10,3.5
56810,25,5,2,6,2016,66.9,57.9,73,30.12,10,4.6
56811,25,5,3,6,2016,66,57.9,75,30.13,10,0
56812,25,5,4,6,2016,64.9,59,81,30.14,9,3.5
56813,25,5,5,6,2016,64.9,59,81,30.16,7,3.5
56814,25,5,6,6,2016,66.9,59,76,30.17,8,4.6
56815,25,5,7,6,2016,69.1,59,70,30.19,8,8.1
56816,25,5,8,6,2016,72,57.9,61,30.19,9,4.6
56817,25,5,9,6,2016,73,55,53,30.19,10,4.6
56818,25,5,10,6,2016,75.9,55.9,50,30.19,9,4.6
56819,25,5,11,6,2016,80.1,57,45,30.19,9,4.6
56820,25,5,12,6,2016,82.9,51.1,33,30.19,10,3.5
56821,25,5,13,6,2016,84,53.1,34,30.18,10,0
56822,25,5,14,6,2016,84.9,55,36,30.17,9,5.8
56823,25,5,15,6,2016,81,54,39,30.17,9,3.5
56824,25,5,16,6,2016,80.1,54,40,30.18,9,3.5
56825,25,5,17,6,2016,77,53.1,43,30.18,9,5.8
56826,25,5,18,6,2016,75.9,51.1,42,30.17,10,4.6
56827,25,5,19,6,2016,73,50,44,30.18,10,3.5
56828,25,5,20,6,2016,72,48,43,30.19,10,0
56829,25,5,21,6,2016,71.1,51.1,49,30.21,10,0
56830,25,5,22,6,2016,69.1,54,58,30.21,10,0
56831,25,5,23,6,2016,68,57,68,30.2,10,4.6
56832,26,6,0,6,2016,69.1,57,65,30.21,10,0
56833,26,6,1,6,2016,68,57.9,70,30.22,10,0
56834,26,6,2,6,2016,68,53.1,59,30.23,10,0
56835,26,6,3,6,2016,69.1,54,58,30.23,10,0
56836,26,6,4,6,2016,69.1,55,61,30.23,10,3.5
56837,26,6,5,6,2016,68,55,63,30.23,9,0
56838,26,6,6,6,2016,69.1,55.9,63,30.22,9,3.5
56839,26,6,7,6,2016,72,55,55,30.22,7,0
56840,26,6,8,6,2016,73.9,54,50,30.22,7,0
56841,26,6,9,6,2016,77,55,47,30.22,8,3.5
56842,26,6,10,6,2016,80.1,55.9,43,30.21,9,0
56843,26,6,11,6,2016,82.9,59,44,30.2,8,0
56844,26,6,12,6,2016,86,57.9,38,30.21,8,0
56845,26,6,13,6,2016,84.9,59,41,30.19,8,0
56846,26,6,14,6,2016,82.9,60.1,46,30.18,9,0
56847,26,6,15,6,2016,82,60.1,47,30.17,9,6.9
56848,26,6,16,6,2016,80.1,57,45,30.16,9,0
56849,26,6,17,6,2016,79,55.9,45,30.14,9,3.5
56850,26,6,18,6,2016,75.9,52,43,30.15,9,5.8
56851,26,6,19,6,2016,75,52,44,30.14,9,4.6
56852,26,6,20,6,2016,73.9,51.1,45,30.12,10,4.6
56853,26,6,21,6,2016,75,48,38,30.13,10,3.5
56854,26,6,22,6,2016,73.9,46,37,30.13,10,4.6
56855,26,6,23,6,2016,73,46,38,30.13,10,4.6
56856,27,0,0,6,2016,72,48.9,44,30.13,10,5.8
56857,27,0,1,6,2016,71.1,51.1,49,30.13,9,3.5
56858,27,0,2,6,2016,70,51.1,51,30.12,10,5.8
56859,27,0,3,6,2016,70,51.1,51,30.11,10,8.1
56860,27,0,4,6,2016,68,54,61,30.11,10,4.6
56861,27,0,5,6,2016,66.9,55.9,68,30.12,9,3.5
56862,27,0,6,6,2016,69.1,55.9,63,30.11,9,5.8
56863,27,0,7,6,2016,70,57,63,30.1,9,6.9
56864,27,0,8,6,2016,72,60.1,66,30.11,8,5.8
56865,27,0,9,6,2016,73.9,61,64,30.09,8,0
56866,27,0,10,6,2016,77,57,50,30.08,9,3.5
56867,27,0,11,6,2016,79,60.1,52,30.06,9,6.9
56868,27,0,12,6,2016,82,62.1,51,30.05,9,0
56869,27,0,13,6,2016,82.9,64,53,30.02,9,4.6
56870,27,0,14,6,2016,80.1,64.9,60,30.01,9,5.8
56871,27,0,15,6,2016,79,64,60,30,9,11.5
56872,27,0,16,6,2016,78.1,64.9,64,29.99,9,0
56873,27,0,17,6,2016,77,64.9,66,29.99,9,0
56874,27,0,18,6,2016,75.9,64.9,69,29.99,8,0
56875,27,0,19,6,2016,73.9,64.9,73,29.99,8,0
56876,27,0,20,6,2016,73,66,79,30,9,4.6
56877,27,0,21,6,2016,71.1,68,90,30.01,4,4.6
56878,27,0,22,6,2016,70,68,93,30.01,3,3.5
56879,27,0,23,6,2016,70,68,93,30.02,2.5,4.05
56880,28,1,0,6,2016,69.775,67.725,93,30.015,2,2.3
56881,28,1,1,6,2016,69.78,68,93.8,30.006,2.76,4.64
56882,28,1,2,6,2016,69.1,66.9,93,29.99,5.5,4.05
56883,28,1,3,6,2016,69.55,67.45,93,29.98,6,1.75
56884,28,1,4,6,2016,70,68,93,29.975,5,2.3
56885,28,1,5,6,2016,69.1,66.9,93,29.985,6.75,3.5
56886,28,1,6,6,2016,70,66.9,90,29.97,7,4.6
56887,28,1,7,6,2016,69.6,66.58,90.2,29.996,5.2,3.02
56888,28,1,8,6,2016,69.1,66,90,29.995,8,4.65
56889,28,1,9,6,2016,70,66,87,29.97,6,3.5
56890,28,1,10,6,2016,70.55,66.9,88.5,29.985,6,5.2
56891,28,1,11,6,2016,71.1,66.9,87,29.97,5,0
56892,28,1,12,6,2016,71.1,68,90,29.96,5,5.8
56893,28,1,13,6,2016,72,68,87,29.95,6,0
56894,28,1,14,6,2016,73.9,69.1,85,29.93,7,3.5
56895,28,1,15,6,2016,73.9,68,82,29.915,8,2.9
56896,28,1,16,6,2016,75,68.55,80.5,29.905,8,2.9
56897,28,1,17,6,2016,73.9,68,82,29.89,8,0
56898,28,1,18,6,2016,72.5,68,85.5,29.895,7,2.3
56899,28,1,19,6,2016,72,68,87,29.87,5,6.9
56900,28,1,20,6,2016,71.1,68,90,29.89,4,4.05
56901,28,1,21,6,2016,71.1,69.1,93,29.89,4,0
56902,28,1,22,6,2016,71.35,69.45,93.5,29.89,4,1.75
56903,28,1,23,6,2016,69.9,66.36,88.8,29.904,7.8,2.1
56904,29,2,0,6,2016,68,66,93,29.87,7,0
56905,29,2,1,6,2016,68,66,93,29.85,6,0
56906,29,2,2,6,2016,69.1,66.9,93,29.86,4,0
56907,29,2,3,6,2016,68,64.9,90,29.875,6,0
56908,29,2,4,6,2016,66.9,64.9,93,29.86,4,0
56909,29,2,5,6,2016,68,64.775,89.5,29.88,2.875,0.875
56910,29,2,6,6,2016,68,65.63333333,92,29.89333333,3.666666667,0
56911,29,2,7,6,2016,68.36666667,66,92,29.90333333,6.333333333,0
56912,29,2,8,6,2016,72,64,76,29.89,9,4.6
56913,29,2,9,6,2016,72.5,64.9,77,29.91,8,2.3
56914,29,2,10,6,2016,75,64.9,71,29.89,9,0
56915,29,2,11,6,2016,78.1,64,62,29.895,9,1.75
56916,29,2,12,6,2016,80.1,64,58,29.87,9,0
56917,29,2,13,6,2016,82,61,49,29.86,10,5.8
56918,29,2,14,6,2016,81,59,47,29.86,10,8.1
56919,29,2,15,6,2016,81,57.9,45,29.87,10,3.5
56920,29,2,16,6,2016,82,55.9,41,29.86,10,4.6
56921,29,2,17,6,2016,82,55.9,41,29.86,10,6.9
56922,29,2,18,6,2016,81,57,44,29.87,10,4.6
56923,29,2,19,6,2016,79,55.9,45,29.88,10,0
56924,29,2,20,6,2016,78.1,55,45,29.9,10,4.6
56925,29,2,21,6,2016,77,55,47,29.92,10,4.6
56926,29,2,22,6,2016,75,55.9,51,29.94,10,0
56927,29,2,23,6,2016,73,57,57,29.94,10,0
56928,30,3,0,6,2016,71.1,57,61,29.95,10,0
56929,30,3,1,6,2016,71.1,55.9,59,29.95,10,0
56930,30,3,2,6,2016,69.1,57,65,29.95,10,3.5
56931,30,3,3,6,2016,69.1,55.9,63,29.96,10,5.8
56932,30,3,4,6,2016,68,57,68,29.98,10,0
56933,30,3,5,6,2016,68,57,68,29.99,10,3.5
56934,30,3,6,6,2016,68,57,68,30.01,10,4.6
56935,30,3,7,6,2016,70,57,63,30.01,10,4.6
56936,30,3,8,6,2016,72,57,59,30.01,10,4.6
56937,30,3,9,6,2016,75,55,50,30.02,10,0
56938,30,3,10,6,2016,77,54,45,30.03,10,0
56939,30,3,11,6,2016,81,57,44,30.02,10,0
56940,30,3,12,6,2016,82.9,55,38,30.01,10,0
56941,30,3,13,6,2016,84,55.9,38,30,10,0
56942,30,3,14,6,2016,82.9,53.1,36,29.99,10,0
56943,30,3,15,6,2016,84,54,35,29.98,10,4.6
56944,30,3,16,6,2016,84,55,37,29.98,10,0
56945,30,3,17,6,2016,81,57,44,29.99,10,4.6
56946,30,3,18,6,2016,78.1,59,52,30,10,3.5
56947,30,3,19,6,2016,78.1,60.1,54,30,9,5.8
56948,30,3,20,6,2016,77,61,58,30,10,3.5
56949,30,3,21,6,2016,75.9,61,60,30.02,10,0
56950,30,3,22,6,2016,75.9,61,60,30.02,10,4.6
56951,30,3,23,6,2016,75.9,60.1,58,30.01,10,3.5
56952,1,4,0,7,2016,73.9,60.1,62,30.02,10,4.6
56953,1,4,1,7,2016,73.9,60.1,62,30.02,10,3.5
56954,1,4,2,7,2016,73,55.9,55,30.01,10,0
56955,1,4,3,7,2016,72,55.9,57,30.01,10,4.6
56956,1,4,4,7,2016,71.1,57,61,30.01,10,3.5
56957,1,4,5,7,2016,71.1,60.1,68,30.01,9,0
56958,1,4,6,7,2016,73,63,71,30.01,9,0
56959,1,4,7,7,2016,73,64.9,76,30.01,8,0
56960,1,4,8,7,2016,75,66,73,30,8,5.8
56961,1,4,9,7,2016,77,66.9,71,29.99,8,4.6
56962,1,4,10,7,2016,77,66.9,71,29.97,8,6.9
56963,1,4,11,7,2016,77,68,74,29.97,8,6.9
56964,1,4,12,7,2016,78.1,68,71,29.965,9,6.35
56965,1,4,13,7,2016,77.55,68.55,73.5,29.96,8.5,8.05
56966,1,4,14,7,2016,77.55,69.55,76,29.93,8,2.9
56967,1,4,15,7,2016,75,70,84,29.89,4,0
56968,1,4,16,7,2016,74.45,70,85.5,29.88,7,2.3
56969,1,4,17,7,2016,71,66.9,87,29.905,1,6.35
56970,1,4,18,7,2016,70.84,68.66,92.6,29.898,2.5,3.02
56971,1,4,19,7,2016,71.1,68,90,29.88,4,4.6
56972,1,4,20,7,2016,70,68,93,29.86,6,0
56973,1,4,21,7,2016,69.55,66.45,90,29.9,8,6.95
56974,1,4,22,7,2016,66.94,64.94,93,29.906,5.06,1.4
56975,1,4,23,7,2016,66.9,64.9,93,29.86,4,0
56976,2,5,0,7,2016,69.1,66.9,93,29.85,5,0
56977,2,5,1,7,2016,69.4,66.9,92,29.88,5.333333333,2.7
56978,2,5,2,7,2016,69.1,66,90,29.86,4,4.6
56979,2,5,3,7,2016,68,64.9,90,29.88,6,0
56980,2,5,4,7,2016,64.9,59,81,29.89,10,5.8
56981,2,5,5,7,2016,64,57.9,80,29.92,9,3.5
56982,2,5,6,7,2016,64.9,55.9,73,29.95,10,6.9
56983,2,5,7,7,2016,66,57,73,29.98,10,8.1
56984,2,5,8,7,2016,68,54,61,29.98,10,8.1
56985,2,5,9,7,2016,69.1,52,54,29.98,10,9.2
56986,2,5,10,7,2016,71.1,51.1,49,29.98,10,8.1
56987,2,5,11,7,2016,73,50,44,29.99,10,9.2
56988,2,5,12,7,2016,73,48,41,29.99,10,8.1
56989,2,5,13,7,2016,75,50,41,29.99,10,0
56990,2,5,14,7,2016,75,50,41,29.99,10,0
56991,2,5,15,7,2016,75,48.9,40,29.99,10,0
56992,2,5,16,7,2016,75,48,38,30.01,10,11.5
56993,2,5,17,7,2016,75,46.9,37,30,10,6.9
56994,2,5,18,7,2016,75,48.9,40,30.02,10,9.2
56995,2,5,19,7,2016,73.9,48.9,41,30.03,10,3.5
56996,2,5,20,7,2016,73,48,41,30.04,10,6.9
56997,2,5,21,7,2016,72,48,43,30.06,10,0
56998,2,5,22,7,2016,71.1,50,47,30.06,10,3.5
56999,2,5,23,7,2016,71.1,48.9,45,30.06,10,0
57000,3,6,0,7,2016,70,50,49,30.06,10,4.6
57001,3,6,1,7,2016,69.1,50,51,30.06,10,3.5
57002,3,6,2,7,2016,68,50,52,30.06,10,3.5
57003,3,6,3,7,2016,66.9,52,59,30.07,10,3.5
57004,3,6,4,7,2016,66,51.1,59,30.08,10,0
57005,3,6,5,7,2016,64.9,53.1,65,30.09,10,4.6
57006,3,6,6,7,2016,66.9,53.1,61,30.1,10,3.5
57007,3,6,7,7,2016,69.1,52,54,30.12,10,3.5
57008,3,6,8,7,2016,70,53.1,55,30.12,10,3.5
57009,3,6,9,7,2016,72,54,53,30.12,10,0
57010,3,6,10,7,2016,75,53.1,46,30.11,10,0
57011,3,6,11,7,2016,75.9,50,40,30.1,10,0
57012,3,6,12,7,2016,75.9,51.1,42,30.1,10,0
57013,3,6,13,7,2016,75.9,54,46,30.08,10,4.6
57014,3,6,14,7,2016,77,54,45,30.08,10,0
57015,3,6,15,7,2016,77,54,45,30.06,10,0
57016,3,6,16,7,2016,75.9,55.9,50,30.06,10,4.6
57017,3,6,17,7,2016,75.9,55,48,30.05,10,3.5
57018,3,6,18,7,2016,75.9,55.9,50,30.05,10,4.6
57019,3,6,19,7,2016,75,57,53,30.06,10,0
57020,3,6,20,7,2016,73.9,55.9,53,30.06,10,3.5
57021,3,6,21,7,2016,73,55.9,55,30.06,10,8.1
57022,3,6,22,7,2016,73,55.9,55,30.07,10,4.6
57023,3,6,23,7,2016,72,57,59,30.08,10,5.8
57024,4,0,0,7,2016,71.1,57.9,63,30.08,10,3.5
57025,4,0,1,7,2016,71.1,57,61,30.07,10,4.6
57026,4,0,2,7,2016,69.1,57,65,30.07,10,4.6
57027,4,0,3,7,2016,68,57,68,30.06,10,3.5
57028,4,0,4,7,2016,66.9,57.9,73,30.06,10,0
57029,4,0,5,7,2016,66,57.9,75,30.08,9,3.5
57030,4,0,6,7,2016,68,57.9,70,30.09,9,0
57031,4,0,7,7,2016,70,59,68,30.09,9,3.5
57032,4,0,8,7,2016,73,57.9,59,30.09,9,4.6
57033,4,0,9,7,2016,75,57,53,30.09,9,0
57034,4,0,10,7,2016,78.1,55.9,46,30.08,10,3.5
57035,4,0,11,7,2016,81,55,41,30.07,9,5.8
57036,4,0,12,7,2016,82.9,55.9,39,30.05,9,3.5
57037,4,0,13,7,2016,82,57.9,44,30.03,9,0
57038,4,0,14,7,2016,81,57.9,45,30.02,9,5.8
57039,4,0,15,7,2016,78.1,57,48,30.01,9,10.4
57040,4,0,16,7,2016,78.1,61,56,30,9,0
57041,4,0,17,7,2016,75.9,64,67,29.98,8,5.8
57042,4,0,18,7,2016,75.9,66,71,29.96,8,3.5
57043,4,0,19,7,2016,75.9,64.9,69,29.96,9,0
57044,4,0,20,7,2016,70,66,87,29.97,1.5,0
57045,4,0,21,7,2016,69.1,66.6,92,29.98,4.666666667,0
57046,4,0,22,7,2016,69.1,66.9,93,29.955,2.75,1.75
57047,4,0,23,7,2016,69.33333333,66.66666667,91.33333333,29.94,1.833333333,2.333333333
57048,5,1,0,7,2016,69.1,66.9,93,29.91666667,1.566666667,2.333333333
57049,5,1,1,7,2016,69.7,68,94,29.87,2.333333333,2.333333333
57050,5,1,2,7,2016,71.26666667,69.33333333,93.33333333,29.83666667,2.5,1.166666667
57051,5,1,3,7,2016,71.17142857,69.2,93.14285714,29.83285714,1.7,1.157142857
57052,5,1,4,7,2016,71.225,69.275,93.25,29.815,6.25,0
57053,5,1,5,7,2016,71.1,69.1,93,29.81,6.666666667,0
57054,5,1,6,7,2016,71.35,69.45,93.5,29.79,5,0
57055,5,1,7,7,2016,71.1,69.1,93,29.79333333,5,1.166666667
57056,5,1,8,7,2016,72,69.4,91.66666667,29.79,5.333333333,3.1
57057,5,1,9,7,2016,75,69.1,82,29.77,9,3.5
57058,5,1,10,7,2016,75,69.1,82,29.78,10,0
57059,5,1,11,7,2016,77.55,69.55,76,29.795,10,4.05
57060,5,1,12,7,2016,78.1,68,71,29.78,10,5.8
57061,5,1,13,7,2016,82.9,68,60,29.78,10,6.9
57062,5,1,14,7,2016,81,68,65,29.78,10,3.5
57063,5,1,15,7,2016,84,68,58,29.78,10,5.8
57064,5,1,16,7,2016,86,66,51,29.76,10,3.5
57065,5,1,17,7,2016,84.9,64.9,51,29.77,10,6.9
57066,5,1,18,7,2016,84.9,66,53,29.77,10,4.6
57067,5,1,19,7,2016,82.9,66,56,29.78,10,4.6
57068,5,1,20,7,2016,82.9,66.9,58,29.79,10,0
57069,5,1,21,7,2016,82.9,66.9,58,29.81,10,4.6
57070,5,1,22,7,2016,82,66.9,60,29.83,10,4.6
57071,5,1,23,7,2016,81,66,60,29.84,10,0
57072,6,2,0,7,2016,80.1,66.9,64,29.85,10,3.5
57073,6,2,1,7,2016,79,66,64,29.84,10,4.6
57074,6,2,2,7,2016,78.1,66,66,29.83,10,0
57075,6,2,3,7,2016,75.9,66.9,74,29.82,10,4.6
57076,6,2,4,7,2016,78.1,66.9,68,29.83,10,3.5
57077,6,2,5,7,2016,75.9,66.9,74,29.86,9,0
57078,6,2,6,7,2016,77,68,74,29.88,8,0
57079,6,2,7,7,2016,78.1,66.9,68,29.88,9,0
57080,6,2,8,7,2016,81,66.9,62,29.88,8,0
57081,6,2,9,7,2016,84,64,51,29.87,9,0
57082,6,2,10,7,2016,86,62.1,44,29.88,9,0
57083,6,2,11,7,2016,89.1,64,43,29.88,9,3.5
57084,6,2,12,7,2016,90,66.9,46,29.87,8,5.8
57085,6,2,13,7,2016,91,64,41,29.85,9,0
57086,6,2,14,7,2016,90,66,45,29.84,9,4.6
57087,6,2,15,7,2016,90,66,45,29.83,9,3.5
57088,6,2,16,7,2016,90,63,40,29.81,9,0
57089,6,2,17,7,2016,87.1,66.9,51,29.8,9,5.8
57090,6,2,18,7,2016,86,66,51,29.81,9,6.9
57091,6,2,19,7,2016,84,68,58,29.81,8,3.5
57092,6,2,20,7,2016,82.9,68,60,29.81,9,0
57093,6,2,21,7,2016,82.9,69.1,63,29.82,9,0
57094,6,2,22,7,2016,82.9,70,65,29.82,9,4.6
57095,6,2,23,7,2016,82,71.1,69,29.83,9,0
57096,7,3,0,7,2016,81,70,69,29.82,9,3.5
57097,7,3,1,7,2016,81,71.1,72,29.82,8,6.9
57098,7,3,2,7,2016,81,70,69,29.8,8,3.5
57099,7,3,3,7,2016,81,69.1,67,29.78,8,0
57100,7,3,4,7,2016,80.1,69.1,69,29.78,8,0
57101,7,3,5,7,2016,79,69.1,72,29.78,7,0
57102,7,3,6,7,2016,81,70,69,29.79,7,0
57103,7,3,7,7,2016,82.9,70,65,29.79,7,0
57104,7,3,8,7,2016,86,71.1,61,29.79,6,0
57105,7,3,9,7,2016,86,70,59,29.79,7,3.5
57106,7,3,10,7,2016,87.1,71.1,59,29.78,7,4.6
57107,7,3,11,7,2016,86,70,59,29.78,8,6.9
57108,7,3,12,7,2016,88,71.1,57,29.76,7,0
57109,7,3,13,7,2016,86,71.1,61,29.73,7,0
57110,7,3,14,7,2016,79,73.9,84,29.75666667,3.266666667,1.166666667
57111,7,3,15,7,2016,84.9,73.9,69,29.72,7,3.5
57112,7,3,16,7,2016,82.9,72,69,29.72,7,0
57113,7,3,17,7,2016,84.9,73,67,29.73,7,0
57114,7,3,18,7,2016,78.1,72,81,29.75,5,0
57115,7,3,19,7,2016,78.1,70,76,29.75,8,6.9
57116,7,3,20,7,2016,78.1,70,76,29.74,8,0
57117,7,3,21,7,2016,78.1,71.1,79,29.76,8,3.5
57118,7,3,22,7,2016,79,71.1,77,29.76,8,0
57119,7,3,23,7,2016,79,71.1,77,29.75,8,3.5
57120,8,4,0,7,2016,78.1,71.1,79,29.75,8,0
57121,8,4,1,7,2016,78.1,71.1,79,29.75,8,3.5
57122,8,4,2,7,2016,77,71.1,82,29.75,8,3.5
57123,8,4,3,7,2016,78.1,70,76,29.75,8,0
57124,8,4,4,7,2016,77,70,79,29.75,8,5.8
57125,8,4,5,7,2016,75.9,69.1,79,29.76,7,0
57126,8,4,6,7,2016,78.1,70,76,29.78,7,6.9
57127,8,4,7,7,2016,79,69.1,72,29.78,7,8.1
57128,8,4,8,7,2016,81,70,69,29.78,8,5.8
57129,8,4,9,7,2016,82.9,70,65,29.79,7,0
57130,8,4,10,7,2016,82.9,70,65,29.8,8,8.1
57131,8,4,11,7,2016,84,71.1,65,29.81,7,5.8
57132,8,4,12,7,2016,84,71.1,65,29.8,7,10.4
57133,8,4,13,7,2016,84.9,70,61,29.8,7,8.1
57134,8,4,14,7,2016,82.45,71.1,68,29.805,6,4.05
57135,8,4,15,7,2016,82.6,71.03333333,67.66666667,29.80666667,6,6.166666667
57136,8,4,16,7,2016,80.1,70,71,29.8,6,5.8
57137,8,4,17,7,2016,77,68,74,29.81,7,5.8
57138,8,4,18,7,2016,72,69.1,91,29.82,5,3.5
57139,8,4,19,7,2016,72,67.26666667,85,29.84333333,5,6.933333333
57140,8,4,20,7,2016,72,64,76,29.84,9,8.1
57141,8,4,21,7,2016,71.1,64,78,29.86,9,3.5
57142,8,4,22,7,2016,68.36666667,64.9,89,29.88,5.166666667,6.533333333
57143,8,4,23,7,2016,68,63,84,29.86,9,4.6
57144,9,5,0,7,2016,68,62.8,83.5,29.87,8.5,6.35
57145,9,5,1,7,2016,68,63,84,29.86,9,6.9
57146,9,5,2,7,2016,68,62.1,81,29.85,9,5.8
57147,9,5,3,7,2016,66.9,62.1,84,29.84,9,4.6
57148,9,5,4,7,2016,66,62.1,87,29.84,5,5.8
57149,9,5,5,7,2016,65.63333333,62.1,88,29.86,7.333333333,5.033333333
57150,9,5,6,7,2016,66,61,84,29.87,9,4.6
57151,9,5,7,7,2016,66,61,84,29.89,8,4.6
57152,9,5,8,7,2016,66.9,60.55,80,29.895,8.5,4.6
57153,9,5,9,7,2016,68,60.1,76,29.87,8,4.6
57154,9,5,10,7,2016,70,62.1,76,29.86,8,3.5
57155,9,5,11,7,2016,71.1,62.1,73,29.86,8,4.6
57156,9,5,12,7,2016,72,62.1,71,29.85,8,6.9
57157,9,5,13,7,2016,72,64,76,29.83,8,3.5
57158,9,5,14,7,2016,71.1,64.9,81,29.85,8,0
57159,9,5,15,7,2016,71.1,64,78,29.85,8,0
57160,9,5,16,7,2016,70.36666667,64.3,81,29.85666667,7.333333333,4.233333333
57161,9,5,17,7,2016,71.1,64.9,81,29.81,7,4.6
57162,9,5,18,7,2016,70,64.9,84,29.81,6,0
57163,9,5,19,7,2016,70,64,81,29.82,6,4.6
57164,9,5,20,7,2016,68.55,64.45,87,29.83,5.5,1.75
57165,9,5,21,7,2016,68,64,87,29.83,5,3.5
57166,9,5,22,7,2016,66.9,64.9,93,29.88,1.65,4.925
57167,9,5,23,7,2016,66.9,64.9,93,29.8525,4.125,1.15
57168,10,6,0,7,2016,66.9,64.9,93,29.835,8,3.5
57169,10,6,1,7,2016,67.45,65.45,93,29.825,6.5,0
57170,10,6,2,7,2016,68,65.775,92.5,29.825,5.75,1.75
57171,10,6,3,7,2016,66.9,64.9,93,29.81,5,3.5
57172,10,6,4,7,2016,66.9,64.9,93,29.82,4,3.5
57173,10,6,5,7,2016,66.225,64.225,93,29.845,2.625,0
57174,10,6,6,7,2016,66.9,66,97,29.84,2.5,0
57175,10,6,7,7,2016,68.36666667,64.9,89,29.86,4.666666667,1.166666667
57176,10,6,8,7,2016,70,64.9,84,29.85,8,0
57177,10,6,9,7,2016,71.1,63.5,76.5,29.86,9,2.9
57178,10,6,10,7,2016,73.9,66,76,29.85,9,3.5
57179,10,6,11,7,2016,77,62.1,60,29.86,10,5.8
57180,10,6,12,7,2016,79,62.1,56,29.86,10,5.8
57181,10,6,13,7,2016,77,61,58,29.85,10,10.4
57182,10,6,14,7,2016,77,62.1,60,29.86,10,9.2
57183,10,6,15,7,2016,78.1,61,56,29.87,10,5.8
57184,10,6,16,7,2016,78.1,62.1,58,29.87,10,5.8
57185,10,6,17,7,2016,79,62.1,56,29.88,10,5.8
57186,10,6,18,7,2016,78.1,59,52,29.9,10,0
57187,10,6,19,7,2016,75.9,59,56,29.92,10,5.8
57188,10,6,20,7,2016,75,59,57,29.93,10,0
57189,10,6,21,7,2016,73,57.9,59,29.95,10,5.8
57190,10,6,22,7,2016,72,57.9,61,29.96,10,6.9
57191,10,6,23,7,2016,70,59,68,29.97,10,3.5
57192,11,0,0,7,2016,69.1,57.9,68,29.99,10,3.5
57193,11,0,1,7,2016,69.1,57.9,68,30.01,10,0
57194,11,0,2,7,2016,68,57.9,70,30.01,10,0
57195,11,0,3,7,2016,66.9,57.9,73,30.02,10,3.5
57196,11,0,4,7,2016,66,57.9,75,30.04,10,3.5
57197,11,0,5,7,2016,66,57.9,75,30.05,10,0
57198,11,0,6,7,2016,66,59,78,30.07,10,0
57199,11,0,7,7,2016,68,60.1,76,30.07,10,4.6
57200,11,0,8,7,2016,69.9,60.45,72,30.09,10,5.75
57201,11,0,9,7,2016,69.55,59.55,70.5,30.09,10,6.35
57202,11,0,10,7,2016,73,57.9,59,30.09,10,5.8
57203,11,0,11,7,2016,75,57.9,55,30.09,10,6.9
57204,11,0,12,7,2016,78.1,59,52,30.08,10,0
57205,11,0,13,7,2016,80.1,59,48,30.06,10,3.5
57206,11,0,14,7,2016,79,57.9,48,30.08,10,3.5
57207,11,0,15,7,2016,79,59,50,30.09,10,8.1
57208,11,0,16,7,2016,79,57.9,48,30.08,10,0
57209,11,0,17,7,2016,79,55.9,45,30.06,10,5.8
57210,11,0,18,7,2016,78.1,55.9,46,30.07,10,3.5
57211,11,0,19,7,2016,77,53.1,43,30.09,10,6.9
57212,11,0,20,7,2016,72,61,68,30.1,10,0
57213,11,0,21,7,2016,71.1,62.1,73,30.1,10,3.5
57214,11,0,22,7,2016,70,61,73,30.11,10,0
57215,11,0,23,7,2016,70,61,73,30.11,10,3.5
57216,12,1,0,7,2016,70,61,73,30.09,10,0
57217,12,1,1,7,2016,69.1,61,75,30.09,10,3.5
57218,12,1,2,7,2016,69.1,61,75,30.1,10,0
57219,12,1,3,7,2016,69.1,61,75,30.11,10,5.8
57220,12,1,4,7,2016,69.1,61,75,30.11,10,3.5
57221,12,1,5,7,2016,69.1,61,75,30.13,10,3.5
57222,12,1,6,7,2016,71.1,61,70,30.13,10,3.5
57223,12,1,7,7,2016,72,62.1,71,30.14,10,0
57224,12,1,8,7,2016,73.9,63,68,30.15,10,0
57225,12,1,9,7,2016,75.9,61,60,30.14,9,0
57226,12,1,10,7,2016,77,63,62,30.13,10,5.8
57227,12,1,11,7,2016,81,60.1,49,30.12,10,0
57228,12,1,12,7,2016,81,64,56,30.1,9,4.6
57229,12,1,13,7,2016,80.1,64,58,30.09,9,8.1
57230,12,1,14,7,2016,80.1,64,58,30.08,9,3.5
57231,12,1,15,7,2016,81,63,54,30.06,9,0
57232,12,1,16,7,2016,79,64,60,30.06,9,9.2
57233,12,1,17,7,2016,78.1,64,62,30.06,10,6.9
57234,12,1,18,7,2016,75.9,64,67,30.05,10,0
57235,12,1,19,7,2016,75,63,66,30.05,9,5.8
57236,12,1,20,7,2016,75,64,69,30.05,10,6.9
57237,12,1,21,7,2016,73.9,64.9,73,30.07,10,5.8
57238,12,1,22,7,2016,73.9,64.9,73,30.07,10,3.5
57239,12,1,23,7,2016,73,64,73,30.07,10,3.5
57240,13,2,0,7,2016,73,64,73,30.07,10,4.6
57241,13,2,1,7,2016,72,63,73,30.08,10,4.6
